codigo_postal,nombre,provincia
15818,CARBALLEIRA (ARCEO),A Coruña/La Coruña
15818,CARBALLIDO (BOIMORTO),A Coruña/La Coruña
15818,CARDEIRO,A Coruña/La Coruña
15818,CASAL (BOIMORTO),A Coruña/La Coruña
15818,CASAL DE MUNIN,A Coruña/La Coruña
15818,CASANOVA (ARCEO),A Coruña/La Coruña
15818,CASANOVA (BOIMORTO),A Coruña/La Coruña
15818,CASETAS (BOIMORT0),A Coruña/La Coruña
15818,CASTELO (ARCEO),A Coruña/La Coruña
15818,CASTRO (ARCEO),A Coruña/La Coruña
15818,CELA (BOIMORTO),A Coruña/La Coruña
15818,CERDEIRIÑA,A Coruña/La Coruña
15818,CERNADELA,A Coruña/La Coruña
15818,CHEDA (ARCEO),A Coruña/La Coruña
15818,CIMADEVILA (BOIMORTO),A Coruña/La Coruña
15818,CIOCENDE,A Coruña/La Coruña
15818,COBAS (BOIMORTO),A Coruña/La Coruña
15818,CODESIDO (BOIMORTO),A Coruña/La Coruña
15818,CORREDOIRA (ARCEO),A Coruña/La Coruña
15818,CORREDOIRO (ARCEO),A Coruña/La Coruña
15818,COTELO (ARCEO),A Coruña/La Coruña
15818,COTO (BOIMORTO),A Coruña/La Coruña
15818,CRUCEIRO (BOIMORTO),A Coruña/La Coruña
15818,CURRAS (ARCEO),A Coruña/La Coruña
15818,DESECABO,A Coruña/La Coruña
15818,FONTAO (BOIMORTO),A Coruña/La Coruña
15818,FRADEGA,A Coruña/La Coruña
15818,FRANZOMIL,A Coruña/La Coruña
15818,FREIXIDO (ARCEO),A Coruña/La Coruña
15818,FROXA (ARCEO),A Coruña/La Coruña
15818,GALIÑEIRAS (BOIMORTO),A Coruña/La Coruña
15818,GANDARA (BOIMORTO),A Coruña/La Coruña
15818,GARDOMA,A Coruña/La Coruña
15818,"IGLESIA, A (ARCEO)",A Coruña/La Coruña
15818,"IGLESIA, A (BOIMIL)",A Coruña/La Coruña
15818,"IGLESIA, A (CORDEIRO)",A Coruña/La Coruña
15818,"IGLESIA, A (SENDELLE)",A Coruña/La Coruña
15818,LAMAS (ARCEO),A Coruña/La Coruña
15818,LAMAS (BOIMORTO),A Coruña/La Coruña
15818,LEIRA LONGA,A Coruña/La Coruña
15818,LOBOMORTO,A Coruña/La Coruña
15818,MARCO DE ABAIXO,A Coruña/La Coruña
15818,MARCO DE ARRIBA,A Coruña/La Coruña
15818,MERCURIN (SAN XOAN-BOIMORTO),A Coruña/La Coruña
15818,MOSCOSAS,A Coruña/La Coruña
15818,MUIÑOS DE BALDOÑA,A Coruña/La Coruña
15818,NOGAREDO,A Coruña/La Coruña
15818,OUTEIRO (ARCEO),A Coruña/La Coruña
15818,OUTEIRO (BOIMORTO),A Coruña/La Coruña
15818,PAZO (BRATES),A Coruña/La Coruña
15818,PAZO (GUERRAS),A Coruña/La Coruña
15818,PAZO (OLEIROS),A Coruña/La Coruña
15818,PAZO (SENDELLE),A Coruña/La Coruña
15818,PEDRAL (BOIMORTO),A Coruña/La Coruña
15818,PEIZAS (ARCEO),A Coruña/La Coruña
15818,PIÑEIRO (ARCEO),A Coruña/La Coruña
15818,PIÑEIRO DE ABAIXO (BOIMORTO),A Coruña/La Coruña
15818,PIÑEIRO DE ARRIBA (BOIMORTO),A Coruña/La Coruña
15818,POUSADA (BOIMORTO),A Coruña/La Coruña
15818,QUINTANS (ARCEO),A Coruña/La Coruña
15818,REAL (BOIMIL),A Coruña/La Coruña
15818,REAL (BOIMORTO),A Coruña/La Coruña
15818,REGO DO PAZO,A Coruña/La Coruña
15818,REGO DO SEIXO,A Coruña/La Coruña
15818,RIO (BOIMORTO),A Coruña/La Coruña
15818,RIVADIZO DE MELLA,A Coruña/La Coruña
15818,RIVEIRO,A Coruña/La Coruña
15818,ROMELAS,A Coruña/La Coruña
15818,SAAMIL (BOIMORTO),A Coruña/La Coruña
15818,SANDE (BOIMORTO),A Coruña/La Coruña
15818,SANTAR BOIMORTO,A Coruña/La Coruña
15818,SANTARANDEL,A Coruña/La Coruña
15818,SENDELLE (SANTA MARIA),A Coruña/La Coruña
15818,SISTO (BOIMORTO),A Coruña/La Coruña
15818,SOBREIRA (ARCEO),A Coruña/La Coruña
15818,SOBREIRA (BOIMORTO),A Coruña/La Coruña
15818,SOUTO (BUAZO),A Coruña/La Coruña
15818,TEIXIDE,A Coruña/La Coruña
15818,TOA,A Coruña/La Coruña
15818,VIEITE (BOIMORTO),A Coruña/La Coruña
15818,VILA (BOIMORTO),A Coruña/La Coruña
15818,VILADONIGA (BOIMORTO),A Coruña/La Coruña
15818,VILANOVA (BOIMORTO),A Coruña/La Coruña
15818,VILANOVA (SENDELLE-BOIMORTO),A Coruña/La Coruña
15818,VILAR (BOIMORTO),A Coruña/La Coruña
15818,VISTA ALEGRE (BOIMORTO),A Coruña/La Coruña
15818,XESTEIRAS,A Coruña/La Coruña
15819,ABRUÑEDO (MELLA),A Coruña/La Coruña
15819,AQUEL CABO,A Coruña/La Coruña
15819,ARZUA (SANTA MARIA),A Coruña/La Coruña
15819,BALTAR (ARZUA),A Coruña/La Coruña
15819,BAR,A Coruña/La Coruña
15819,BARBALLAS (BALTAR),A Coruña/La Coruña
15819,BARROS (LEMA-VILLANTIME),A Coruña/La Coruña
15819,BARROS (VILLANTIME),A Coruña/La Coruña
15819,"BARROSAS, AS",A Coruña/La Coruña
15819,BEIS (ARZUA),A Coruña/La Coruña
15819,BOSENDE,A Coruña/La Coruña
15819,BRANDESO,A Coruña/La Coruña
15819,BRANZA (SANTA LEOCADIA),A Coruña/La Coruña
15819,BRANZAILLA,A Coruña/La Coruña
15819,BURATAS,A Coruña/La Coruña
15819,BURRES,A Coruña/La Coruña
15819,BUSTELO (BRANDESO),A Coruña/La Coruña
15819,CABANA (MELLA),A Coruña/La Coruña
15819,CALLES (ORXAL),A Coruña/La Coruña
15819,"CALVOS (ORXAL, O)",A Coruña/La Coruña
15819,CALVOS DE SOBRECAMIÑO,A Coruña/La Coruña
15819,CALZADA (BURRES),A Coruña/La Coruña
15819,CAMPO (SAN ESTEVO-ORXAL),A Coruña/La Coruña
15819,CAMPO DE CAPILLAS,A Coruña/La Coruña
15819,CAMPOS (BRANDESO),A Coruña/La Coruña
15819,CAÑOTA,A Coruña/La Coruña
15819,CAPELAN (MELLA),A Coruña/La Coruña
15819,CARBALLEIRA (BRANDERO),A Coruña/La Coruña
15819,CARBALLIDO (OINES),A Coruña/La Coruña
15819,CARBALLO (BRANZA),A Coruña/La Coruña
15819,CARBALLOS ALTOS,A Coruña/La Coruña
15819,CARRAL (BRANZA),A Coruña/La Coruña
15819,CASAL (OINES),A Coruña/La Coruña
15819,CASAL DE ABAIXO (BRANDESO),A Coruña/La Coruña
15819,CASAL DE ARRIBA (BRANDESO),A Coruña/La Coruña
15819,CASAL DE ARRIBA (BRANZA),A Coruña/La Coruña
15819,CASAL DE SOUTO,A Coruña/La Coruña
15819,CASALDUEIRO,A Coruña/La Coruña
15819,CASANOVA (BALTAR),A Coruña/La Coruña
15819,CASANOVA (BRANDESO),A Coruña/La Coruña
15819,CASANOVA (MELLA),A Coruña/La Coruña
15819,CASANOVA (OINES),A Coruña/La Coruña
15819,CASTELO (BALTAR),A Coruña/La Coruña
15819,CASTRILLON (MELLA),A Coruña/La Coruña
15819,CASTRO (BURRES),A Coruña/La Coruña
15819,CASTRO (MELLA),A Coruña/La Coruña
15819,CHINELO,A Coruña/La Coruña
15819,CIMADEVILA (BRANDESO),A Coruña/La Coruña
15819,CIMADEVILA (MAROXO),A Coruña/La Coruña
15819,CINCO CASAS,A Coruña/La Coruña
15819,COBAS (BRANDESO),A Coruña/La Coruña
15819,CORNADO (BRANZA),A Coruña/La Coruña
15819,CORRAS (BALTAR),A Coruña/La Coruña
15819,CORREDOIRAS (BURRES),A Coruña/La Coruña
15819,CORTOBE (BURRES),A Coruña/La Coruña
15819,COSEIRA (ORXAL),A Coruña/La Coruña
15819,COTO (BRANZA),A Coruña/La Coruña
15819,COUTO (OINS),A Coruña/La Coruña
15819,CRUCEIRO (BURRES),A Coruña/La Coruña
15819,CRUCEIRO (MELLA),A Coruña/La Coruña
15819,"CRUZ, A (MAROXO)",A Coruña/La Coruña
15819,CUBELO (BRANDESO),A Coruña/La Coruña
15819,CUIÑA DE ABAIXO,A Coruña/La Coruña
15819,CUIÑA DE ARRIBA,A Coruña/La Coruña
15819,CURISCADA,A Coruña/La Coruña
15819,CURRALES,A Coruña/La Coruña
15819,CURUXEIRAS (BURRES),A Coruña/La Coruña
15819,DENOI,A Coruña/La Coruña
15819,DEVESA (BURRES),A Coruña/La Coruña
15819,DODRO (SANTA MARIA-OINES),A Coruña/La Coruña
15819,DOEÑA,A Coruña/La Coruña
15819,DOMBODAN,A Coruña/La Coruña
15819,EIREXE (BALTAR),A Coruña/La Coruña
15819,ESCALLEIRO,A Coruña/La Coruña
15819,FABAL (BRANDESO),A Coruña/La Coruña
15819,FAXIL,A Coruña/La Coruña
15819,FERRADAL (OINS),A Coruña/La Coruña
15819,FILGUEIRA (BOIMORTO),A Coruña/La Coruña
15819,FILGUEIRA (VILLANTINE),A Coruña/La Coruña
15819,FOLLENZA,A Coruña/La Coruña
15819,FONDEVILA (BURRES),A Coruña/La Coruña
15819,FONDEVILA (MAROXO),A Coruña/La Coruña
15819,FONDEVILA (PANTIÑOBRE),A Coruña/La Coruña
15819,FONTE (MELLA),A Coruña/La Coruña
15819,FONTE OUTEIRO,A Coruña/La Coruña
15819,FONTE SANTA,A Coruña/La Coruña
15819,FONTELAS (BURRES),A Coruña/La Coruña
15819,FONTESAGRADA,A Coruña/La Coruña
15819,FONXE,A Coruña/La Coruña
15819,FORMIGUEIRO (BALTAR),A Coruña/La Coruña
15819,FOXADO (MELLA),A Coruña/La Coruña
15819,FRAGA (MELLAS),A Coruña/La Coruña
15819,FRAGA (OINS),A Coruña/La Coruña
15819,FRIOSENDE,A Coruña/La Coruña
15819,FRUZO,A Coruña/La Coruña
15819,FUCARELOS (ORXAL),A Coruña/La Coruña
15819,FUGUEIRADA,A Coruña/La Coruña
15819,GAITEIRA,A Coruña/La Coruña
15819,"GANDARON (ORXAL, O)",A Coruña/La Coruña
15819,GARMALLA,A Coruña/La Coruña
15819,GOLAN (SAN XULIAN),A Coruña/La Coruña
15819,GOMESENDE (BRANZA),A Coruña/La Coruña
15819,GOSTEDES,A Coruña/La Coruña
15819,GRAMIL,A Coruña/La Coruña
15819,GRANXEIRO,A Coruña/La Coruña
15819,GROBAS (SANTA MARIA),A Coruña/La Coruña
15819,HORTAS,A Coruña/La Coruña
15819,IGLESIA (ARZUA),A Coruña/La Coruña
15819,IGLESIA (BRANDESO),A Coruña/La Coruña
15819,IGLESIA (BRANZA),A Coruña/La Coruña
15819,IGLESIA (BURRES),A Coruña/La Coruña
15819,IGLESIA (CALVOS DE SOBRECAMIÑOS),A Coruña/La Coruña
15819,IGLESIA (CAMPO),A Coruña/La Coruña
15819,IGLESIA (DODRO),A Coruña/La Coruña
15819,IGLESIA (MELLA),A Coruña/La Coruña
15819,IGLESIA (OINS),A Coruña/La Coruña
15819,IGLESIA (PANTIÑOBRE),A Coruña/La Coruña
15819,IGLESIA (VILANTIME),A Coruña/La Coruña
15819,LAMEIRO (ORXAL),A Coruña/La Coruña
15819,LEMA (SAN PEDRO),A Coruña/La Coruña
15819,LEMA DE ABAIXO,A Coruña/La Coruña
15819,LEMA DE ARRIBA,A Coruña/La Coruña
15819,LEON DE ABAIXO (OINS),A Coruña/La Coruña
15819,LEON DE ARRIBA (OINS),A Coruña/La Coruña
15819,LINDEIROS,A Coruña/La Coruña
15819,LOUREIROS (BRANZA),A Coruña/La Coruña
15819,MAGULLAN,A Coruña/La Coruña
15819,MANEDO,A Coruña/La Coruña
15819,MAÑAS,A Coruña/La Coruña
15819,MAROXO (SANTA MARIA),A Coruña/La Coruña
15819,MAROXO DE ABAIXO,A Coruña/La Coruña
15819,MAROXO DE ARRIBA,A Coruña/La Coruña
15819,MELLA (SAN PEDRO ARZUA),A Coruña/La Coruña
15819,MONTE (VILLANTINE),A Coruña/La Coruña
15819,MONTEFURADO (BRANDESO),A Coruña/La Coruña
15819,"MONTEIROS, OS",A Coruña/La Coruña
15819,MONTEONGO (ARZUA),A Coruña/La Coruña
15819,MUIÑOS (ORXAL),A Coruña/La Coruña
15819,MUNDIN (BALTAR),A Coruña/La Coruña
15819,NAVAS,A Coruña/La Coruña
15819,OINS (SAN COMES ARZUA),A Coruña/La Coruña
15819,OIS (SANTIAGO-OINS),A Coruña/La Coruña
15819,OROIS (SANTA CRISTINA-BALTAR),A Coruña/La Coruña
15819,OROIS DE ABAIXO (BALTAR),A Coruña/La Coruña
15819,OROIS DE ARRIBA (BALTAR),A Coruña/La Coruña
15819,"ORXAL, O (ARZUA)",A Coruña/La Coruña
15819,OURIS,A Coruña/La Coruña
15819,OUTEIRO (BRANZA),A Coruña/La Coruña
15819,OUTEIRO (MELLA),A Coruña/La Coruña
15819,OUTERIO (BALTAR),A Coruña/La Coruña
15819,PAINZA (MELLA),A Coruña/La Coruña
15819,PANTIÑOBRE,A Coruña/La Coruña
15819,PASTORIZA A VELLA,A Coruña/La Coruña
15819,PAZO (ARZUA),A Coruña/La Coruña
15819,PAZO (OINS),A Coruña/La Coruña
15819,PAZO (ORXAL),A Coruña/La Coruña
15819,PAZO (PADERNE),A Coruña/La Coruña
15819,PAZO (VILLADAVID),A Coruña/La Coruña
15819,PAZOS (BURRES),A Coruña/La Coruña
15819,PAZOS (MELLA),A Coruña/La Coruña
15819,PECEÑE,A Coruña/La Coruña
15819,PEDREIRA (BRANZA),A Coruña/La Coruña
15819,PEDRIDE,A Coruña/La Coruña
15819,PEDROSA (VILLANTINE),A Coruña/La Coruña
15819,PELA,A Coruña/La Coruña
15819,PENA (BALTAR),A Coruña/La Coruña
15819,PENA (ORXAL),A Coruña/La Coruña
15819,PENEDO (BRANDESO),A Coruña/La Coruña
15819,PENEDO (MAROXO),A Coruña/La Coruña
15819,PENEDOS (ARZUA),A Coruña/La Coruña
15819,PEROXA (BURRES),A Coruña/La Coruña
15819,PICHO (BALTAR),A Coruña/La Coruña
15819,PIÑEIRO (BRANDESO),A Coruña/La Coruña
15819,PIÑEIRO (BRANZA),A Coruña/La Coruña
15819,PIÑEIROS (BALTAR),A Coruña/La Coruña
15819,PIQUE,A Coruña/La Coruña
15819,PONTE (MAROXO),A Coruña/La Coruña
15819,PONTE LEMA,A Coruña/La Coruña
15819,PONTE TABOAS,A Coruña/La Coruña
15819,PORTELA (MELLA),A Coruña/La Coruña
15819,POUSADA (BURRES),A Coruña/La Coruña
15819,PREGONTOÑO,A Coruña/La Coruña
15819,PUMAR (BURRES),A Coruña/La Coruña
15819,PUMAR (OINS),A Coruña/La Coruña
15819,QUENLLA (MELLA),A Coruña/La Coruña
15819,QUINTANS (ORXAL),A Coruña/La Coruña
15819,QUINTAS (BURRES),A Coruña/La Coruña
15819,QUINTAS (ORXAL),A Coruña/La Coruña
15819,RAIDO (BURRES),A Coruña/La Coruña
15819,RAMIL (BRANDESO),A Coruña/La Coruña
15819,RAMIL (OINS),A Coruña/La Coruña
15819,RASCADOS,A Coruña/La Coruña
15819,REBOREDO (MELLA),A Coruña/La Coruña
15819,REBOREDO (OINS),A Coruña/La Coruña
15819,REMESIL,A Coruña/La Coruña
15819,REQUEIXO (MELLA),A Coruña/La Coruña
15819,RETORNO (BRANZA),A Coruña/La Coruña
15819,RIAL (BURRES),A Coruña/La Coruña
15819,RIBA (MELLA),A Coruña/La Coruña
15819,"RIBA, A",A Coruña/La Coruña
15819,RIBADISO (MELLA),A Coruña/La Coruña
15819,RIVEIRO (BALTAR),A Coruña/La Coruña
15819,ROURIS (BURRES),A Coruña/La Coruña
15819,SALGUEIROS (BALTAR),A Coruña/La Coruña
15819,SALMONTE,A Coruña/La Coruña
15819,"SAMIL (ORXAL, O)",A Coruña/La Coruña
15819,SAN MIGUEL (MAROXO),A Coruña/La Coruña
15819,SAN MIGUEL (VILANTIME),A Coruña/La Coruña
15819,SAN MIGUELIÑO (MAROXO),A Coruña/La Coruña
15819,SAN PEDRO (MAROXO),A Coruña/La Coruña
15819,SAN SALVADOR (MELLA),A Coruña/La Coruña
15819,SANMIL (ARZUA),A Coruña/La Coruña
15819,SEBIO (BURRES),A Coruña/La Coruña
15819,SEBIO (ORXAL),A Coruña/La Coruña
15819,SEIXAS (MELLA),A Coruña/La Coruña
15819,SEIXAS (OINS),A Coruña/La Coruña
15819,SEIXO (BRANDESO),A Coruña/La Coruña
15819,SESA DE ABAIXO,A Coruña/La Coruña
15819,SESA DE ARRIBA,A Coruña/La Coruña
15819,SESAR,A Coruña/La Coruña
15819,SIXTO (BURRES),A Coruña/La Coruña
15819,SOBRADO (MELLA),A Coruña/La Coruña
15819,SOUTO (BRANDESO),A Coruña/La Coruña
15819,SOUTO (MELLA),A Coruña/La Coruña
15819,SOUTO LOURAL,A Coruña/La Coruña
15819,SOUTULLO (ORXAL),A Coruña/La Coruña
15819,TOANDE,A Coruña/La Coruña
15819,TORNEIROS (MELLA),A Coruña/La Coruña
15819,TORRE (BRANZA),A Coruña/La Coruña
15819,"TORRE (ORXAL, O)",A Coruña/La Coruña
15819,TRANSMONTE (ARZUA),A Coruña/La Coruña
15819,TRAPA,A Coruña/La Coruña
15819,TRAS DO RIO (ORXAL),A Coruña/La Coruña
15819,TRASBAR,A Coruña/La Coruña
15819,TRASFONTAO,A Coruña/La Coruña
15819,TRASMONTE (SANTO ESTEBO),A Coruña/La Coruña
15819,TRONCEDA (SANTA MARIA),A Coruña/La Coruña
15819,TRONCEDA A NOVA,A Coruña/La Coruña
15819,TRONCEDA A VELLA,A Coruña/La Coruña
15819,UCEIRA (BALTAR),A Coruña/La Coruña
15819,UCEIRA (BURRES),A Coruña/La Coruña
15819,VALIÑA (MELLA),A Coruña/La Coruña
15819,VENTORRILLO (BRANDESO),A Coruña/La Coruña
15819,VILA DE SUSO (OINS),A Coruña/La Coruña
15819,VILA DE SUSO (VIÑAS),A Coruña/La Coruña
15819,VILADAVIL (SANTA MARIA),A Coruña/La Coruña
15819,VILADOFONDO,A Coruña/La Coruña
15819,VILAMOURA,A Coruña/La Coruña
15819,VILANOVA (MELLA),A Coruña/La Coruña
15819,VILANTIME (SAN PEDRO),A Coruña/La Coruña
